token,frequency,capitalized_count,lowercase_count,sample_contexts
lipas,5,0,5,"['64: Kahi’t sa Madrid ay nagsalita siya ng laban sa mga pari, na ipinalalagay niyang lipas na sa kapanahunan, upang huwag matiwali sa kaniyang kinagigitnaan, nagsalita ng mga paglait sa Inquisicion at nagsasalaysay ng gayon o ganitong kabuhayang malaswa o palibak na kinalalahukan ng mga habito, o, sa lalong tiyakan, mga prayleng walang habito, gayon man, pagsasalita ng ukol sa Pilipinas, na dapat pamahalaan ng alinsunod sa mga tanging batas, ay umuubo, titingin ng isang titig na may kahulugan, uulitin ang paglalahad ng kamay na kasingpantay ng taas na matalinghaga.', '63: Inaawasan hanggang mangyayaring awasan ang mga pagkataho, pinapatay ang lahat ng sulak at sigabo, inaaba ang lahat ng karangalan, tanging nagpapakilos sa kaluluwa, at itinatanim sa amin ang matatandang pagkukuro, ang mga lipas na karunungan, ang mga maling batasan ng katwiran na di kaagpang ng pamumuhay sa pagsulong!', '66: ¿Ano ang wiwikain natin kung ang nagdadala ng pagkain sa mga bilangguan, matapos na makuha sa pailalim na paraan ang kasunduang pagpapakain, ay bayaang manglambot ang kaniyang mga bilanggo sa kakulangan sa dugo, dahil sa ang ibinibigay na pagkain ay lahat noong lipas at laos, at pagkatapos ay magdahilang sabihin na hindi nababagay na magkaroon ng mabuting katawan ang mga bilanggo, sapagka’t ang mabuting katawan ay nagdudulot ng masasayang kaisipan, sa dahilang ang katuwaan ay nagpapabuti sa tao, at ang tao’y hindi dapat bumuti, sapagka’t naaayon sa hangad ng nagpapakain ang magkaroon ng maraming nagkakasala?']"
matiwali,1,0,1,"['64: Kahi’t sa Madrid ay nagsalita siya ng laban sa mga pari, na ipinalalagay niyang lipas na sa kapanahunan, upang huwag matiwali sa kaniyang kinagigitnaan, nagsalita ng mga paglait sa Inquisicion at nagsasalaysay ng gayon o ganitong kabuhayang malaswa o palibak na kinalalahukan ng mga habito, o, sa lalong tiyakan, mga prayleng walang habito, gayon man, pagsasalita ng ukol sa Pilipinas, na dapat pamahalaan ng alinsunod sa mga tanging batas, ay umuubo, titingin ng isang titig na may kahulugan, uulitin ang paglalahad ng kamay na kasingpantay ng taas na matalinghaga.']"
kinagigitnaan,1,0,1,"['64: Kahi’t sa Madrid ay nagsalita siya ng laban sa mga pari, na ipinalalagay niyang lipas na sa kapanahunan, upang huwag matiwali sa kaniyang kinagigitnaan, nagsalita ng mga paglait sa Inquisicion at nagsasalaysay ng gayon o ganitong kabuhayang malaswa o palibak na kinalalahukan ng mga habito, o, sa lalong tiyakan, mga prayleng walang habito, gayon man, pagsasalita ng ukol sa Pilipinas, na dapat pamahalaan ng alinsunod sa mga tanging batas, ay umuubo, titingin ng isang titig na may kahulugan, uulitin ang paglalahad ng kamay na kasingpantay ng taas na matalinghaga.']"
paglait,2,0,2,"['64: Kahi’t sa Madrid ay nagsalita siya ng laban sa mga pari, na ipinalalagay niyang lipas na sa kapanahunan, upang huwag matiwali sa kaniyang kinagigitnaan, nagsalita ng mga paglait sa Inquisicion at nagsasalaysay ng gayon o ganitong kabuhayang malaswa o palibak na kinalalahukan ng mga habito, o, sa lalong tiyakan, mga prayleng walang habito, gayon man, pagsasalita ng ukol sa Pilipinas, na dapat pamahalaan ng alinsunod sa mga tanging batas, ay umuubo, titingin ng isang titig na may kahulugan, uulitin ang paglalahad ng kamay na kasingpantay ng taas na matalinghaga.', '20: Ang piling na tao ay maminsan minsang humihinto samantalang nangagsisiinom ang mga may dala sa kanila, at pagkatapos ay ipatutuloy ang lakad na ang bibig ay tuyo, ang pag-iisip ay madilim at ang puso’y puno ng paglait.']"
Inquisicion,2,2,0,"['64: Kahi’t sa Madrid ay nagsalita siya ng laban sa mga pari, na ipinalalagay niyang lipas na sa kapanahunan, upang huwag matiwali sa kaniyang kinagigitnaan, nagsalita ng mga paglait sa Inquisicion at nagsasalaysay ng gayon o ganitong kabuhayang malaswa o palibak na kinalalahukan ng mga habito, o, sa lalong tiyakan, mga prayleng walang habito, gayon man, pagsasalita ng ukol sa Pilipinas, na dapat pamahalaan ng alinsunod sa mga tanging batas, ay umuubo, titingin ng isang titig na may kahulugan, uulitin ang paglalahad ng kamay na kasingpantay ng taas na matalinghaga.', '67: Ang lahat ng pahirap ng Inquisicion ay hindi sapat na parusa sa kapangahasang iyon.']"
malaswa,2,0,2,"['64: Kahi’t sa Madrid ay nagsalita siya ng laban sa mga pari, na ipinalalagay niyang lipas na sa kapanahunan, upang huwag matiwali sa kaniyang kinagigitnaan, nagsalita ng mga paglait sa Inquisicion at nagsasalaysay ng gayon o ganitong kabuhayang malaswa o palibak na kinalalahukan ng mga habito, o, sa lalong tiyakan, mga prayleng walang habito, gayon man, pagsasalita ng ukol sa Pilipinas, na dapat pamahalaan ng alinsunod sa mga tanging batas, ay umuubo, titingin ng isang titig na may kahulugan, uulitin ang paglalahad ng kamay na kasingpantay ng taas na matalinghaga.', '71: Sapol ng buksan ang tabing ay hindi inaalumana ni Tadeo ang tugtugin; wala siyang hinahanap kundi ang kahalayan, ang bagay na malaswa, ang salaulang anyo at kagayakan, at sa tulong ng kaunting pranses na kaniyang nalalaman ay tinatalasan ang pangdingig upang huwag mapalampas ang mga salitang malalansa na ipinamalita ng mga mahihigpit na taga ayos ng bayan.']"
kinalalahukan,1,0,1,"['64: Kahi’t sa Madrid ay nagsalita siya ng laban sa mga pari, na ipinalalagay niyang lipas na sa kapanahunan, upang huwag matiwali sa kaniyang kinagigitnaan, nagsalita ng mga paglait sa Inquisicion at nagsasalaysay ng gayon o ganitong kabuhayang malaswa o palibak na kinalalahukan ng mga habito, o, sa lalong tiyakan, mga prayleng walang habito, gayon man, pagsasalita ng ukol sa Pilipinas, na dapat pamahalaan ng alinsunod sa mga tanging batas, ay umuubo, titingin ng isang titig na may kahulugan, uulitin ang paglalahad ng kamay na kasingpantay ng taas na matalinghaga.']"
tiyakan,3,0,3,"['64: Kahi’t sa Madrid ay nagsalita siya ng laban sa mga pari, na ipinalalagay niyang lipas na sa kapanahunan, upang huwag matiwali sa kaniyang kinagigitnaan, nagsalita ng mga paglait sa Inquisicion at nagsasalaysay ng gayon o ganitong kabuhayang malaswa o palibak na kinalalahukan ng mga habito, o, sa lalong tiyakan, mga prayleng walang habito, gayon man, pagsasalita ng ukol sa Pilipinas, na dapat pamahalaan ng alinsunod sa mga tanging batas, ay umuubo, titingin ng isang titig na may kahulugan, uulitin ang paglalahad ng kamay na kasingpantay ng taas na matalinghaga.', '63: ay nangakangiti ng tiyakan sa mga nasa butakang umiirog sa kanila, kaya’t matapos na makatingin si Don Custodio sa palko ni Pepay, na wari’y ibig matunayang hindi ito gumagawa ng gayon din sa ibang nangingibig, ay itinala sa kaniyang kalupi ang kahalayang iyon, at upang lalo pang matunayan ay iniyuko pa ng kaunti ang ulo upang makita kung ang ipinatatanaw ng mga artistang babae ay umaabot hanggang tuhod.', '35: Ang tanging nakapagbigay ng kalayaan ay si Padre Camorra, at si Padre Camorra ay nagpakilala ng di kasiyahang loob sa mga pasasalamat at sa pamag-itan ng kaniyang karaniwang ugaling tiyakan kung magsalita ay humingi ng mga paghahandog....']"
titingin,2,0,2,"['64: Kahi’t sa Madrid ay nagsalita siya ng laban sa mga pari, na ipinalalagay niyang lipas na sa kapanahunan, upang huwag matiwali sa kaniyang kinagigitnaan, nagsalita ng mga paglait sa Inquisicion at nagsasalaysay ng gayon o ganitong kabuhayang malaswa o palibak na kinalalahukan ng mga habito, o, sa lalong tiyakan, mga prayleng walang habito, gayon man, pagsasalita ng ukol sa Pilipinas, na dapat pamahalaan ng alinsunod sa mga tanging batas, ay umuubo, titingin ng isang titig na may kahulugan, uulitin ang paglalahad ng kamay na kasingpantay ng taas na matalinghaga.', '96: Ang kaawaawang tao’y nag-uuubo na lamang, kikindatan ang manggagawa at titingin sa daan, na waring ibig sabihin na:—¡Baka tayo masubukan!']"
uulitin,1,0,1,"['64: Kahi’t sa Madrid ay nagsalita siya ng laban sa mga pari, na ipinalalagay niyang lipas na sa kapanahunan, upang huwag matiwali sa kaniyang kinagigitnaan, nagsalita ng mga paglait sa Inquisicion at nagsasalaysay ng gayon o ganitong kabuhayang malaswa o palibak na kinalalahukan ng mga habito, o, sa lalong tiyakan, mga prayleng walang habito, gayon man, pagsasalita ng ukol sa Pilipinas, na dapat pamahalaan ng alinsunod sa mga tanging batas, ay umuubo, titingin ng isang titig na may kahulugan, uulitin ang paglalahad ng kamay na kasingpantay ng taas na matalinghaga.']"
paglalahad,1,0,1,"['64: Kahi’t sa Madrid ay nagsalita siya ng laban sa mga pari, na ipinalalagay niyang lipas na sa kapanahunan, upang huwag matiwali sa kaniyang kinagigitnaan, nagsalita ng mga paglait sa Inquisicion at nagsasalaysay ng gayon o ganitong kabuhayang malaswa o palibak na kinalalahukan ng mga habito, o, sa lalong tiyakan, mga prayleng walang habito, gayon man, pagsasalita ng ukol sa Pilipinas, na dapat pamahalaan ng alinsunod sa mga tanging batas, ay umuubo, titingin ng isang titig na may kahulugan, uulitin ang paglalahad ng kamay na kasingpantay ng taas na matalinghaga.']"
kapangahasang,2,0,2,"['67: Ang lahat ng pahirap ng Inquisicion ay hindi sapat na parusa sa kapangahasang iyon.', '24: —Mahigit nang walong taong na ako’y nagtuturo,—ang patuloy ni Padre Fernandez na palakadlakad—at nakilala ko’t nakasalamuha ang mahigit sa dalawang libo at limang daang binata; tinuruan ko sila, pinunyagi ko ang mapadunong, inaralan ko ng pagtataglay ng katwiran, ng karangalan, ngunit gayon man, sa panahong ito na lubhang marami ang inilalait sa amin, ay wala akong nakitang isa man na nagkaroon ng kapangahasang pagmatigasan ang kaniyang mga sinasabi kapag nahaharap sa isang prayle.... ni masabi man lamang ng malakas sa harap ng marami....']"
pinaparusahan,1,0,1,"['68: Kung ikinakatwiran sa kaniya na ang panggagaga o ang mabuhay na sinasamantala ang kamangmangan ay may iba pang tawag na masamang dinggin at pinaparusahan kapag ang nagkakasala ay nag-iisa, ay lumulusot naman siya sa paraang pagtukoy sa ibang bayang sakop.']"
nagkakasala,2,0,2,"['68: Kung ikinakatwiran sa kaniya na ang panggagaga o ang mabuhay na sinasamantala ang kamangmangan ay may iba pang tawag na masamang dinggin at pinaparusahan kapag ang nagkakasala ay nag-iisa, ay lumulusot naman siya sa paraang pagtukoy sa ibang bayang sakop.', '66: ¿Ano ang wiwikain natin kung ang nagdadala ng pagkain sa mga bilangguan, matapos na makuha sa pailalim na paraan ang kasunduang pagpapakain, ay bayaang manglambot ang kaniyang mga bilanggo sa kakulangan sa dugo, dahil sa ang ibinibigay na pagkain ay lahat noong lipas at laos, at pagkatapos ay magdahilang sabihin na hindi nababagay na magkaroon ng mabuting katawan ang mga bilanggo, sapagka’t ang mabuting katawan ay nagdudulot ng masasayang kaisipan, sa dahilang ang katuwaan ay nagpapabuti sa tao, at ang tao’y hindi dapat bumuti, sapagka’t naaayon sa hangad ng nagpapakain ang magkaroon ng maraming nagkakasala?']"
seremonia,1,0,1,"['69: —Kami—ang sabi, na ang boses ay ang ginagamit sa mga seremonia—kami’y makapagmamalaki!']"
makapagmamalaki,1,0,1,"['69: —Kami—ang sabi, na ang boses ay ang ginagamit sa mga seremonia—kami’y makapagmamalaki!']"
holandes,1,0,1,"['70: Hindi kami kagaya ng mga ingles at mga holandes, na upang mapanatili sa pag-alinsunod ang mga bayan ay gumagamit ng pamalo.... ang aming ginagamit ay ibang paraan na lubhang malumanay, lubhang matibay; ang malunas na tulong ng mga prayle ay higit sa pamalong ingles......']"
mapanatili,1,0,1,"['70: Hindi kami kagaya ng mga ingles at mga holandes, na upang mapanatili sa pag-alinsunod ang mga bayan ay gumagamit ng pamalo.... ang aming ginagamit ay ibang paraan na lubhang malumanay, lubhang matibay; ang malunas na tulong ng mga prayle ay higit sa pamalong ingles......']"
malunas,5,0,5,"['70: Hindi kami kagaya ng mga ingles at mga holandes, na upang mapanatili sa pag-alinsunod ang mga bayan ay gumagamit ng pamalo.... ang aming ginagamit ay ibang paraan na lubhang malumanay, lubhang matibay; ang malunas na tulong ng mga prayle ay higit sa pamalong ingles......', '101: Ang malunas na simoy na ito at ang malilinis na batong iyan ay mapupuno ng uling, ng mga kaha at barriles na gawa ng tao; datapwa’y walang kailangan!', '135: Sa pagkakilala sa mga turo ni Cristo na hindi binubuksan sa mayayaman ang pinto ng langit, sila, mga bagong mananakop, mga tunay na kahalili ng Tagapagligtas, ay lumalalang ng sarisaring paraan upang alisan kayo ng sala, kuapi sa karaniwang tawag, at dinadala sa malayo, lubhang malayo, doon sa tinitirahan ng mga kalaitlait na mga intsik at mga protestante, at iniiwang malinis, mabuti, malunas, ang hinihingahan natin dito, sa paraan, na kahit ibigin man natin pagkatapos, ay wala tayong matatagpuang halagang sikapat na magiging sanhi ng ating ipagkakasala!']"
pamalong,1,0,1,"['70: Hindi kami kagaya ng mga ingles at mga holandes, na upang mapanatili sa pag-alinsunod ang mga bayan ay gumagamit ng pamalo.... ang aming ginagamit ay ibang paraan na lubhang malumanay, lubhang matibay; ang malunas na tulong ng mga prayle ay higit sa pamalong ingles......']"
panaho’y,1,0,1,['71: Ang sabi niyang ito’y lumaganap at sa mahabang panaho’y binanggit banggit ni Ben-Zayb at gayon din ng buong Maynila; pinakapuripuri ng Maynilang naghuhulo.']
pinakapuripuri,2,0,2,"['71: Ang sabi niyang ito’y lumaganap at sa mahabang panaho’y binanggit banggit ni Ben-Zayb at gayon din ng buong Maynila; pinakapuripuri ng Maynilang naghuhulo.', '45: —Kagabi—ang patuloy ni Basilio na nagbibingibingihan—ay nagbangon at hiningi ang kaniyang manok, ang kaniyang manok na may tatlong taong patay na, napilitan akong bigyan siya ng isang inahin, at ng magkagayon ay pinakapuripuri ako’t pinangakuan ng libolibo....']"
Maynilang,1,1,0,['71: Ang sabi niyang ito’y lumaganap at sa mahabang panaho’y binanggit banggit ni Ben-Zayb at gayon din ng buong Maynila; pinakapuripuri ng Maynilang naghuhulo.']
naghuhulo,1,0,1,['71: Ang sabi niyang ito’y lumaganap at sa mahabang panaho’y binanggit banggit ni Ben-Zayb at gayon din ng buong Maynila; pinakapuripuri ng Maynilang naghuhulo.']
nakaabot,1,0,1,"['72: Ang salita ay nakaabot sa Madrid, at binanggit sa Parlamento, na parang sabi ng isang labusaw na may mahabang paninirahan at iba pa.']"
Parlamento,1,1,0,"['72: Ang salita ay nakaabot sa Madrid, at binanggit sa Parlamento, na parang sabi ng isang labusaw na may mahabang paninirahan at iba pa.']"
paghahawig,1,0,1,"['73: , at sa dahilang naging karangalan ng mga prayle ang gayong paghahawig ay hinandugan siya ng ilang arrobang sikulate, bagay na ipinabalik ng di malamuyot na si Don Custodio, na, sa dahilang ito’y ipinantay naman ni Ben-Zayb ang taglay na kabaitan sa kabaitan ni Epaminondas.']"
arrobang,1,0,1,"['73: , at sa dahilang naging karangalan ng mga prayle ang gayong paghahawig ay hinandugan siya ng ilang arrobang sikulate, bagay na ipinabalik ng di malamuyot na si Don Custodio, na, sa dahilang ito’y ipinantay naman ni Ben-Zayb ang taglay na kabaitan sa kabaitan ni Epaminondas.']"
sikulate,1,0,1,"['73: , at sa dahilang naging karangalan ng mga prayle ang gayong paghahawig ay hinandugan siya ng ilang arrobang sikulate, bagay na ipinabalik ng di malamuyot na si Don Custodio, na, sa dahilang ito’y ipinantay naman ni Ben-Zayb ang taglay na kabaitan sa kabaitan ni Epaminondas.']"
ipinabalik,1,0,1,"['73: , at sa dahilang naging karangalan ng mga prayle ang gayong paghahawig ay hinandugan siya ng ilang arrobang sikulate, bagay na ipinabalik ng di malamuyot na si Don Custodio, na, sa dahilang ito’y ipinantay naman ni Ben-Zayb ang taglay na kabaitan sa kabaitan ni Epaminondas.']"
malamuyot,1,0,1,"['73: , at sa dahilang naging karangalan ng mga prayle ang gayong paghahawig ay hinandugan siya ng ilang arrobang sikulate, bagay na ipinabalik ng di malamuyot na si Don Custodio, na, sa dahilang ito’y ipinantay naman ni Ben-Zayb ang taglay na kabaitan sa kabaitan ni Epaminondas.']"
ipinantay,1,0,1,"['73: , at sa dahilang naging karangalan ng mga prayle ang gayong paghahawig ay hinandugan siya ng ilang arrobang sikulate, bagay na ipinabalik ng di malamuyot na si Don Custodio, na, sa dahilang ito’y ipinantay naman ni Ben-Zayb ang taglay na kabaitan sa kabaitan ni Epaminondas.']"
Epaminondas,2,2,0,"['73: , at sa dahilang naging karangalan ng mga prayle ang gayong paghahawig ay hinandugan siya ng ilang arrobang sikulate, bagay na ipinabalik ng di malamuyot na si Don Custodio, na, sa dahilang ito’y ipinantay naman ni Ben-Zayb ang taglay na kabaitan sa kabaitan ni Epaminondas.', '74: Datapwa’t gayon man, ay gumagamit din ng yantok ang bagong Epaminondas kung inaabot ng pagkagalit, at ang gayon ay inihahatol sa iba!']"
yantok,1,0,1,"['74: Datapwa’t gayon man, ay gumagamit din ng yantok ang bagong Epaminondas kung inaabot ng pagkagalit, at ang gayon ay inihahatol sa iba!']"
inaabot,2,0,2,"['74: Datapwa’t gayon man, ay gumagamit din ng yantok ang bagong Epaminondas kung inaabot ng pagkagalit, at ang gayon ay inihahatol sa iba!', '4: Ang mga lalawigang panggitna, mula sa Tayabas hanggang Pangasinan, ay inaabot ng kaniyang mga kabangisan at ang kaniyang madugong pangalan ay umaabot hanggang Albay, sa timog, at sa hilaga’y hanggang Kagayan.']"
inihahatol,2,0,2,"['74: Datapwa’t gayon man, ay gumagamit din ng yantok ang bagong Epaminondas kung inaabot ng pagkagalit, at ang gayon ay inihahatol sa iba!', '13: At ibinuhay ang kaniyang paggaling sa isang pagkasira ng tiyan sa paglalagay lamang ng agua bendita sa pusod, na sabay sa pagdadasal ng Sanctus Deus, at inihahatol ang kagamutan sa mga kaharap, kapag nangagkasakit ng iti o kabag o kung may salot, datapwa’y kailangang dasalin lamang kung gayon sa wikang kastila:']"
mapuri,2,0,2,"['76: Mahigit nang labing limang araw na nasa kamay niya ang mga kasulatan, at nang umagang iyon, matapos na mapuri ang kaniyang pagka masusi, ay itinanong ng mataas na kawani ang kaniyang kapasiyahan.', '179: Nang gabing yaon ay naging matapang at mapuri siya sa mata ni aling Victorina kaya’t ipinasiya na nito sa loob ng kaniyang dibdib na pakasal sa kaniya pagkamatay na pagkamatay ni Don Tiburcio.']"
gumagambala’t,1,0,1,"['77: Si Don Custodio ay sumagot ng lubhang matalinghaga, na ang ibig sabihin ay yari na: ang mataas na kawani ay ngumiti, at ang ngiting iyon ngayon ay gumagambala’t umuusig sa kaniya.']"
hikab,1,0,1,"['78: Gaya nang sinabi na namin, ang hikab niya’y sunodsunod.']"
idinidilat,1,0,1,"['79: Sa isang pagkilos niya, ng sandaling idinidilat ang mga mata at inilalapat ang bibig, ay napatitig sa mahabang hanay ng mga saping mapula, na ayos na ayos ang mga pagkakalagay sa mainam na aklatang kamagong: sa mga gulugod ng bawat isa’y may mga malalaking titik na ang sinasabi, ay: MAÑGA PANUKALA.']"
