token,frequency,capitalized_count,lowercase_count,sample_contexts
pagkamahal,1,0,1,"['4141: Kausap ni Ibarra ang Alcalde, na kanyang totoong naging kaibigan, mula ng kanyang handugan siya ng ilang maaayos na pagpuri, dahil sa kanyang mga condecoracion at mga banda: ang malaking hilig sa pagkamahal na tao ang siyang panghina ng loob ng marilag na Alcalde.']"
panghina,1,0,1,"['4141: Kausap ni Ibarra ang Alcalde, na kanyang totoong naging kaibigan, mula ng kanyang handugan siya ng ilang maaayos na pagpuri, dahil sa kanyang mga condecoracion at mga banda: ang malaking hilig sa pagkamahal na tao ang siyang panghina ng loob ng marilag na Alcalde.']"
nag-iisipisip,2,0,2,"['4143: Sumusunod si Pari Salvi na walang kibo at anyong nag-iisipisip, na gaya ng dating kanyang ugali.', '5790: Namutla si Linares at kusang napahila sa sacerdote, na nag-iisipisip sa paglakad.']"
Umasa,1,1,0,"[""4144: —Umasa po kayo sa aking tulong kailan ma't ucol sa isang mabuting gawa,—ang sabi ng Alcalde kay Ibarra;—ibibigay ko sa inyo ang lahat ninyong cacailanganin, o pabibigyan ko kaya kayo sa iba.""]"
cacailanganin,2,0,2,"[""4144: —Umasa po kayo sa aking tulong kailan ma't ucol sa isang mabuting gawa,—ang sabi ng Alcalde kay Ibarra;—ibibigay ko sa inyo ang lahat ninyong cacailanganin, o pabibigyan ko kaya kayo sa iba."", ""4441: Tunay nga't mga dukha kami, ngunit kami'y magsisipag sa paghahanap buhay, at kami'y magpapalimos kung cacailanganin.""]"
pabibigyan,1,0,1,"[""4144: —Umasa po kayo sa aking tulong kailan ma't ucol sa isang mabuting gawa,—ang sabi ng Alcalde kay Ibarra;—ibibigay ko sa inyo ang lahat ninyong cacailanganin, o pabibigyan ko kaya kayo sa iba.""]"
napapalapit,1,0,1,"[""4145: Samantalang sila'y napapalapit, nararamdaman ng binatang tumatahip ang kanyang puso.""]"
tumatahip,1,0,1,"[""4145: Samantalang sila'y napapalapit, nararamdaman ng binatang tumatahip ang kanyang puso.""]"
andamio,1,0,1,"[""4146: Hindi niya sinasadya'y tinungo ng kanyang mga mata ang cacaibang mga andamio na doo'y nacatayo; nakita niyang sa kanya'y yumuyucod ng buong galang ang lalaking naninilaw at siya'y tinitigang sandali.""]"
nacatayo,7,0,7,"[""4146: Hindi niya sinasadya'y tinungo ng kanyang mga mata ang cacaibang mga andamio na doo'y nacatayo; nakita niyang sa kanya'y yumuyucod ng buong galang ang lalaking naninilaw at siya'y tinitigang sandali."", ""4149: Na sa paliguid ang mga iba, nacatayo at pawang nacapugay, napacalaki ang kanilang catahimican, na ano pa't baga man ang pagbasa'y mahina napagwawaring nanginginig ang voces ni Pari Salvi."", '4205: Nang mapawi-pawi na ang sumilacbong alicaboc, nakita nilang nacatayo si Ibarra sa gitna ng mga cahabaan, mga cawayan, malalaking mga lubid, sa pag-itan ng torno at ng malaking bato, na sa pagbaba ng gayong cabilis, ang lahat ay ipinagpag at pinisa.']"
Pinagtakhan,1,1,0,"[""4147: Pinagtakhan niya ang pagkasumpong doon kay Elias, na sa pamamag-itan ng isang macahulugang kirap ay ipinaunawa sa kanyang alalahanin ang sa kanya'y sinabi sa simbahan.""]"
pagkakaserdote,1,0,1,"['4148: Isinuot ng cura ang mga pananamit ng pagkakaserdote at pinasimulaan ang ""ceremonia"": tangan ng sacristan mayor na bulag ang isang mata, ang libro, at tangan naman ang isang monagulilo ang pangwisic at lalagyan ng tubig na bendita.']"
monagulilo,1,0,1,"['4148: Isinuot ng cura ang mga pananamit ng pagkakaserdote at pinasimulaan ang ""ceremonia"": tangan ng sacristan mayor na bulag ang isang mata, ang libro, at tangan naman ang isang monagulilo ang pangwisic at lalagyan ng tubig na bendita.']"
pangwisic,1,0,1,"['4148: Isinuot ng cura ang mga pananamit ng pagkakaserdote at pinasimulaan ang ""ceremonia"": tangan ng sacristan mayor na bulag ang isang mata, ang libro, at tangan naman ang isang monagulilo ang pangwisic at lalagyan ng tubig na bendita.']"
napacalaki,2,0,2,"[""4149: Na sa paliguid ang mga iba, nacatayo at pawang nacapugay, napacalaki ang kanilang catahimican, na ano pa't baga man ang pagbasa'y mahina napagwawaring nanginginig ang voces ni Pari Salvi."", ""8689: Ayon sa sabiha'y napacalaki ang kanyang tinamong sama ng loob sa bagay na iyon, kaya nga't kinabucasa'y nasumpungang patay siya sa kanyang tinutulugan.""]"
pagbasa'y,1,0,1,"[""4149: Na sa paliguid ang mga iba, nacatayo at pawang nacapugay, napacalaki ang kanilang catahimican, na ano pa't baga man ang pagbasa'y mahina napagwawaring nanginginig ang voces ni Pari Salvi.""]"
napagwawaring,2,0,2,"[""4149: Na sa paliguid ang mga iba, nacatayo at pawang nacapugay, napacalaki ang kanilang catahimican, na ano pa't baga man ang pagbasa'y mahina napagwawaring nanginginig ang voces ni Pari Salvi."", ""5349: Tila mandin walang sinadya ng nagbibigay paroon kung di bantayan si Maria Clara, na ang tinataglay na cahapisa'y nagbibigay sa kanyang cagandahan ng isang anyong cahimahimala sa ningning at cahalagahan, na ano pa't napagwawaring tunay ng ang may catuwirang siya'y panoorin ng buong pagliyag.""]"
cajang,3,0,3,"[""4150: Samantala'y inilagay sa cajang cristal ang lahat ng bagay na doo'y ilalaman, gaya baga ng mga sulat kamay, mga pamahayagan, mga medalla, mga salapi at iba pa, at ang lahat ng iyo'y isinuot sa parang hihip na tingga at inihinang na magaling ang takip."", '4155: Kinuha ng Escribano ang cajang iyon, nanaog sa hagdanang nalalatagan ng alfombra na patungo sa hucay, at inilagay ng cadakilaang marapat sa guang ng bato.', '7234: Binucsan ang isang cajang bacal, kinuha ang kanyang mga hiyas, kinuha ang lahat ng salaping doroon at ipinasoc sa isang supot.']"
ilalaman,1,0,1,"[""4150: Samantala'y inilagay sa cajang cristal ang lahat ng bagay na doo'y ilalaman, gaya baga ng mga sulat kamay, mga pamahayagan, mga medalla, mga salapi at iba pa, at ang lahat ng iyo'y isinuot sa parang hihip na tingga at inihinang na magaling ang takip.""]"
isinuot,1,0,1,"[""4150: Samantala'y inilagay sa cajang cristal ang lahat ng bagay na doo'y ilalaman, gaya baga ng mga sulat kamay, mga pamahayagan, mga medalla, mga salapi at iba pa, at ang lahat ng iyo'y isinuot sa parang hihip na tingga at inihinang na magaling ang takip.""]"
inihinang,1,0,1,"[""4150: Samantala'y inilagay sa cajang cristal ang lahat ng bagay na doo'y ilalaman, gaya baga ng mga sulat kamay, mga pamahayagan, mga medalla, mga salapi at iba pa, at ang lahat ng iyo'y isinuot sa parang hihip na tingga at inihinang na magaling ang takip.""]"
calagyan,1,0,1,"['4151: —Ginoong Ibarra, ¿ibig po ba ninyong ipasoc ang caja sa dapat calagyan?']"
cacamcamin,1,0,1,"[""4154: —Malaking totoo po ang aking pagkaibig,—ng isinagot ni Ibarra,—ngunit kung magcagayo'y cacamcamin ko ang nacauunlac na tungculing iyan sa ginoong Escribano; ¡ang ginoong Escribano ang siyang marapat magpatotoo ng guinagawang ito!""]"
nacauunlac,1,0,1,"[""4154: —Malaking totoo po ang aking pagkaibig,—ng isinagot ni Ibarra,—ngunit kung magcagayo'y cacamcamin ko ang nacauunlac na tungculing iyan sa ginoong Escribano; ¡ang ginoong Escribano ang siyang marapat magpatotoo ng guinagawang ito!""]"
Escribano,3,3,0,"[""4154: —Malaking totoo po ang aking pagkaibig,—ng isinagot ni Ibarra,—ngunit kung magcagayo'y cacamcamin ko ang nacauunlac na tungculing iyan sa ginoong Escribano; ¡ang ginoong Escribano ang siyang marapat magpatotoo ng guinagawang ito!"", ""4154: —Malaking totoo po ang aking pagkaibig,—ng isinagot ni Ibarra,—ngunit kung magcagayo'y cacamcamin ko ang nacauunlac na tungculing iyan sa ginoong Escribano; ¡ang ginoong Escribano ang siyang marapat magpatotoo ng guinagawang ito!"", '4155: Kinuha ng Escribano ang cajang iyon, nanaog sa hagdanang nalalatagan ng alfombra na patungo sa hucay, at inilagay ng cadakilaang marapat sa guang ng bato.']"
magpatotoo,1,0,1,"[""4154: —Malaking totoo po ang aking pagkaibig,—ng isinagot ni Ibarra,—ngunit kung magcagayo'y cacamcamin ko ang nacauunlac na tungculing iyan sa ginoong Escribano; ¡ang ginoong Escribano ang siyang marapat magpatotoo ng guinagawang ito!""]"
cadakilaang,1,0,1,"['4155: Kinuha ng Escribano ang cajang iyon, nanaog sa hagdanang nalalatagan ng alfombra na patungo sa hucay, at inilagay ng cadakilaang marapat sa guang ng bato.']"
hisopo,1,0,1,"['4156: Ng magcagayo\'y dinampot ng cura ang ""hisopo"" at winiligan ang bato ng tubig sa bendita.']"
winiligan,2,0,2,"['4156: Ng magcagayo\'y dinampot ng cura ang ""hisopo"" at winiligan ang bato ng tubig sa bendita.', ""8645: Tinawag niya ang kanyang ina, kanyang ipinangalan ang lalong matitimyas na palayaw, at ng mamasid niyang hindi naguiguising at hindi man lamang humihinga'y nagtindig, tinungo ang agos at cumuha ng caunting tubig na kanyang inilagay sa binalisungsong na dahon ng saguing, at kanyang winiligan ng tubig na iyon ang namumutlang mukha ng kanyang ina.""]"
cucharang,6,0,6,"['4157: Dumating ang sandaling dapat na maglagay ang bawa\'t isa ng isang cucharang ""lechada"" sa ibabaw ng sillar na nacalagay sa hucay at ng lumapat na magaling at cumapit ang isang manggagaling sa itaas.', ""4158: Inihandog ni Ibarra sa Alcalde ang isang cucharang albañil, na sa malapad na dahong pilac niyo'y nacaukit ang bilang ng araw na iyon: ngunit nagtalumpati muna ng wikang kastila ang mahal na Alcalde."", ""4179: Ito'y nanaog, pagkatapos, ng buong cahinhinang madakila, casabay ng mga tinig ng musicang nagpasimula ng pagtugtog; naglagay ng ilang cucharang lechada sa ibabaw ng bato, at katulad din ng madakilang cahinhinang gaya ng siya'y pumanhik.""]"
lechada,2,0,2,"['4157: Dumating ang sandaling dapat na maglagay ang bawa\'t isa ng isang cucharang ""lechada"" sa ibabaw ng sillar na nacalagay sa hucay at ng lumapat na magaling at cumapit ang isang manggagaling sa itaas.', ""4179: Ito'y nanaog, pagkatapos, ng buong cahinhinang madakila, casabay ng mga tinig ng musicang nagpasimula ng pagtugtog; naglagay ng ilang cucharang lechada sa ibabaw ng bato, at katulad din ng madakilang cahinhinang gaya ng siya'y pumanhik.""]"
lumapat,1,0,1,"['4157: Dumating ang sandaling dapat na maglagay ang bawa\'t isa ng isang cucharang ""lechada"" sa ibabaw ng sillar na nacalagay sa hucay at ng lumapat na magaling at cumapit ang isang manggagaling sa itaas.']"
manggagaling,1,0,1,"['4157: Dumating ang sandaling dapat na maglagay ang bawa\'t isa ng isang cucharang ""lechada"" sa ibabaw ng sillar na nacalagay sa hucay at ng lumapat na magaling at cumapit ang isang manggagaling sa itaas.']"
nacaukit,1,0,1,"[""4158: Inihandog ni Ibarra sa Alcalde ang isang cucharang albañil, na sa malapad na dahong pilac niyo'y nacaukit ang bilang ng araw na iyon: ngunit nagtalumpati muna ng wikang kastila ang mahal na Alcalde.""]"
nagtalumpati,1,0,1,"[""4158: Inihandog ni Ibarra sa Alcalde ang isang cucharang albañil, na sa malapad na dahong pilac niyo'y nacaukit ang bilang ng araw na iyon: ngunit nagtalumpati muna ng wikang kastila ang mahal na Alcalde.""]"
cahalagaha'y,1,0,1,"['4160: ""—anya sa salitang cagalanggalang:—May capurihan caming siyang mangulo sa isang ""ceremonia"", na ang cahalagaha\'y matatanto na ninyo kahi\'t hindi ko sabihin.']"
matatanto,1,0,1,"['4160: ""—anya sa salitang cagalanggalang:—May capurihan caming siyang mangulo sa isang ""ceremonia"", na ang cahalagaha\'y matatanto na ninyo kahi\'t hindi ko sabihin.']"
Itinatatag,1,1,0,"[""4161: Itinatatag ang isang escuela; ang escuela'y siyang patuunan ng pamamayan, ¡ang escuela'y siyang aclat na kinatatalaan ng icagagaling ng mga bayan sa panahong sasapit!""]"
escuela'y,2,0,2,"[""4161: Itinatatag ang isang escuela; ang escuela'y siyang patuunan ng pamamayan, ¡ang escuela'y siyang aclat na kinatatalaan ng icagagaling ng mga bayan sa panahong sasapit!"", ""4161: Itinatatag ang isang escuela; ang escuela'y siyang patuunan ng pamamayan, ¡ang escuela'y siyang aclat na kinatatalaan ng icagagaling ng mga bayan sa panahong sasapit!""]"
patuunan,1,0,1,"[""4161: Itinatatag ang isang escuela; ang escuela'y siyang patuunan ng pamamayan, ¡ang escuela'y siyang aclat na kinatatalaan ng icagagaling ng mga bayan sa panahong sasapit!""]"
kinatatalaan,1,0,1,"[""4161: Itinatatag ang isang escuela; ang escuela'y siyang patuunan ng pamamayan, ¡ang escuela'y siyang aclat na kinatatalaan ng icagagaling ng mga bayan sa panahong sasapit!""]"
Ipakita,1,1,0,['4162: Ipakita ninyo sa amin ang escuela ng isang bayan at sasabihin namin sa inyo kung ano ang bayang iyan.']
Pasalamatan,1,1,0,"['4165: ¡Pasalamatan ninyo ang Dios na sa inyo\'y nagbigay ng mga banal na sacerdote, at ang Pamahalaan ng Inang Bayang naglalaganap na di napapagal ng ""civilisacion"" sa masaganang mga pulong ito, na inaampon ng kanyang maluwalhating balabal!']"
naglalaganap,1,0,1,"['4165: ¡Pasalamatan ninyo ang Dios na sa inyo\'y nagbigay ng mga banal na sacerdote, at ang Pamahalaan ng Inang Bayang naglalaganap na di napapagal ng ""civilisacion"" sa masaganang mga pulong ito, na inaampon ng kanyang maluwalhating balabal!']"
napapagal,3,0,3,"['4165: ¡Pasalamatan ninyo ang Dios na sa inyo\'y nagbigay ng mga banal na sacerdote, at ang Pamahalaan ng Inang Bayang naglalaganap na di napapagal ng ""civilisacion"" sa masaganang mga pulong ito, na inaampon ng kanyang maluwalhating balabal!', '4390: —Marahil napapagal siya ng caunti....', ""5897: —Pakinggan mong magaling, anak ko; pasisimulan ko sa mga utos ng Dios; dadalangan ko at ng ikaw ay macapaggunamgunam; kung sacali't hindi mo nariringig na magaling ay sasabihin mo sa akin at ng maulit ko sa iyo; nalalaman mo ng sa icagagaling mo'y hindi ako napapagal kailan man.""]"
civilisacion,1,0,1,"['4165: ¡Pasalamatan ninyo ang Dios na sa inyo\'y nagbigay ng mga banal na sacerdote, at ang Pamahalaan ng Inang Bayang naglalaganap na di napapagal ng ""civilisacion"" sa masaganang mga pulong ito, na inaampon ng kanyang maluwalhating balabal!']"
inaampon,1,0,1,"['4165: ¡Pasalamatan ninyo ang Dios na sa inyo\'y nagbigay ng mga banal na sacerdote, at ang Pamahalaan ng Inang Bayang naglalaganap na di napapagal ng ""civilisacion"" sa masaganang mga pulong ito, na inaampon ng kanyang maluwalhating balabal!']"
Purihin,2,2,0,"[""4166: ¡Purihin ninyo ang Dios na nagdala sa inyo rito nitong mga mapagpacumbabang mga sacerdote, na sa inyo'y nangagbibigay liwanag at nagtuturo sa inyo ng wika ng Dios!"", '4167: ¡Purihin ninyo ang Pamahalaang gumawa, gumagawa at gagawa ng mga pagpapacahirap sa icagagaling ninyo at sa icagagaling ng inyong mga anak!']"
nagdala,2,0,2,"[""4166: ¡Purihin ninyo ang Dios na nagdala sa inyo rito nitong mga mapagpacumbabang mga sacerdote, na sa inyo'y nangagbibigay liwanag at nagtuturo sa inyo ng wika ng Dios!"", ""6541: Sila'y nagdala rito sa atin ng isang bagay na hanap buhay ng taga ibang lupain, pinagbabayaran nating magaling at yamang gayo'y walang cautangan ang isa't isa.""]"
nangagbibigay,2,0,2,"[""4166: ¡Purihin ninyo ang Dios na nagdala sa inyo rito nitong mga mapagpacumbabang mga sacerdote, na sa inyo'y nangagbibigay liwanag at nagtuturo sa inyo ng wika ng Dios!"", ""8566: Nagpapasimula ng pagsicat ang buwang patunaw sa naaabot ng paningin at pinapagcuculay guinto ang mga alapaap, mga kahoy at mga bahay, at tuloy nangagbibigay ng mahahaba't wari'y mga fantasmang mga anino.""]"
gagawa,5,0,5,"['4167: ¡Purihin ninyo ang Pamahalaang gumawa, gumagawa at gagawa ng mga pagpapacahirap sa icagagaling ninyo at sa icagagaling ng inyong mga anak!', ""4575: Ang mga taong sa kanya'y nacaliliguid, sa pagkaisip nilang doo'y gagawa ng isang kusang pagpatay, sila'y nangagsikilos."", ""4776: —ang sabi sa kanya ni Andeng ng paanas;—gagawa ako ng paraan upang siya'y iyong macausap; ¿anong cadahilana't itinatag ang confesionario, kung di ng gumawa ng casalanan?""]"
benebendita,1,0,1,"['4169: ""At ngayong benebendita ang unang bato nitong lubhang macahulugang bahay, kami, Alcalde Mayor nitong lalawigan, sa pangalan ng dakilang Hari, na ingatan nawa ng Dios, ng Hari sa mga España, sa pangalan ng maluningning na Pamahalaang kastila at sa ilalim ng pagtatangkilik ng kanyang walang bahid at kailan ma\'y mapagdiwang na bandera, binibigyan namin ng dakilang cahulugan ang guinawang ito at sinimulaan namin ang paggawa ng escuelahang ito.']"
maluningning,1,0,1,"['4169: ""At ngayong benebendita ang unang bato nitong lubhang macahulugang bahay, kami, Alcalde Mayor nitong lalawigan, sa pangalan ng dakilang Hari, na ingatan nawa ng Dios, ng Hari sa mga España, sa pangalan ng maluningning na Pamahalaang kastila at sa ilalim ng pagtatangkilik ng kanyang walang bahid at kailan ma\'y mapagdiwang na bandera, binibigyan namin ng dakilang cahulugan ang guinawang ito at sinimulaan namin ang paggawa ng escuelahang ito.']"
pagtatangkilik,1,0,1,"['4169: ""At ngayong benebendita ang unang bato nitong lubhang macahulugang bahay, kami, Alcalde Mayor nitong lalawigan, sa pangalan ng dakilang Hari, na ingatan nawa ng Dios, ng Hari sa mga España, sa pangalan ng maluningning na Pamahalaang kastila at sa ilalim ng pagtatangkilik ng kanyang walang bahid at kailan ma\'y mapagdiwang na bandera, binibigyan namin ng dakilang cahulugan ang guinawang ito at sinimulaan namin ang paggawa ng escuelahang ito.']"
mapagdiwang,1,0,1,"['4169: ""At ngayong benebendita ang unang bato nitong lubhang macahulugang bahay, kami, Alcalde Mayor nitong lalawigan, sa pangalan ng dakilang Hari, na ingatan nawa ng Dios, ng Hari sa mga España, sa pangalan ng maluningning na Pamahalaang kastila at sa ilalim ng pagtatangkilik ng kanyang walang bahid at kailan ma\'y mapagdiwang na bandera, binibigyan namin ng dakilang cahulugan ang guinawang ito at sinimulaan namin ang paggawa ng escuelahang ito.']"
Mabuhay,6,6,0,"['4172: ¡Mabuhay ang España!', '4174: ¡Mabuhay ang Religion catolica!', '4176: —¡Mabuhay!']"
mangabuhay,1,0,1,['4173: ¡mangabuhay ang mga fraile!']
cahinhinang,2,0,2,"[""4179: Ito'y nanaog, pagkatapos, ng buong cahinhinang madakila, casabay ng mga tinig ng musicang nagpasimula ng pagtugtog; naglagay ng ilang cucharang lechada sa ibabaw ng bato, at katulad din ng madakilang cahinhinang gaya ng siya'y pumanhik."", ""4179: Ito'y nanaog, pagkatapos, ng buong cahinhinang madakila, casabay ng mga tinig ng musicang nagpasimula ng pagtugtog; naglagay ng ilang cucharang lechada sa ibabaw ng bato, at katulad din ng madakilang cahinhinang gaya ng siya'y pumanhik.""]"
