row_index,sentence_id,original_token,new_token,position,before_context,after_context
6611,33,nacasabit,nakasabit,111,"Naisipan ng binatang tumingala at sundan ng mata ang tinititigan ng bangkay, at nakita niyang sa isang sanga'y nacasabit ang isang buslo at sa loob ng buslo'y ang marugong ulo ng kanyang kapatid!","Naisipan ng binatang tumingala at sundan ng mata ang tinititigan ng bangkay, at nakita niyang sa isang sanga'y nakasabit ang isang buslo at sa loob ng buslo'y ang marugong ulo ng kanyang kapatid!"
6615,37,calamigan,kalamigan,90,"—«Ganyan din marahil ang biglang sinabi ng aking ama,—ang ipinagpatuloy ni Elias ng buong calamigan ng loob.","—«Ganyan din marahil ang biglang sinabi ng aking ama,—ang ipinagpatuloy ni Elias ng buong kalamigan ng loob."
6616,38,sangcap,sangkap,86,"—Pinagputolputol ng mga tao ang manghaharang at inilibing ang katawan, ngunit ang mga sangcap ng catawa'y kanilang isinabog at ibinitin sa iba't ibang mga bayan.","—Pinagputolputol ng mga tao ang manghaharang at inilibing ang katawan, ngunit ang mga sangkap ng katawa'y kanilang isinabog at ibinitin sa iba't ibang mga bayan."
6616,38,catawa'y,katawa'y,97,"—Pinagputolputol ng mga tao ang manghaharang at inilibing ang katawan, ngunit ang mga sangcap ng catawa'y kanilang isinabog at ibinitin sa iba't ibang mga bayan.","—Pinagputolputol ng mga tao ang manghaharang at inilibing ang katawan, ngunit ang mga sangkap ng katawa'y kanilang isinabog at ibinitin sa iba't ibang mga bayan."
6617,39,macapaglacbay,makapaglacbay,19,"Sacali't kayo po'y macapaglacbay isang araw mula sa Kalamba hanggang sa Santo Tomas, masusumpungan pa po ninyo ang kahoy ng duhat na pinagbitinan at kinabulucan ng isang hita ng aking amain; sinumpa ang kahoy na iyan ng Naturaleza, kaya't hindi lumalaki at hindi namumunga.","Sacali't kayo po'y makapaglacbay isang araw mula sa Kalamba hanggang sa Santo Tomas, masusumpungan pa po ninyo ang kahoy ng duhat na pinagbitinan at kinabulukan ng isang hita ng aking amain; sinumpa ang kahoy na iyan ng Naturaleza, kaya't hindi lumalaki at hindi namumunga."
6617,39,kinabulucan,kinabulukan,149,"Sacali't kayo po'y macapaglacbay isang araw mula sa Kalamba hanggang sa Santo Tomas, masusumpungan pa po ninyo ang kahoy ng duhat na pinagbitinan at kinabulucan ng isang hita ng aking amain; sinumpa ang kahoy na iyan ng Naturaleza, kaya't hindi lumalaki at hindi namumunga.","Sacali't kayo po'y makapaglacbay isang araw mula sa Kalamba hanggang sa Santo Tomas, masusumpungan pa po ninyo ang kahoy ng duhat na pinagbitinan at kinabulukan ng isang hita ng aking amain; sinumpa ang kahoy na iyan ng Naturaleza, kaya't hindi lumalaki at hindi namumunga."
6618,40,sangcap,sangkap,43,"Gayon din ang kanilang ginawa sa mga ibang sangcap ng katawan, ngunit ang ulo, ang ulo na siyang pinacamabuting sangcap ng tao, na siyang lalong madaling kilalanin kung cangino, ang ulong iya'y isinabit sa harapan ng dampa ng ina!","Gayon din ang kanilang ginawa sa mga ibang sangkap ng katawan, ngunit ang ulo, ang ulo na siyang pinakamabuting sangkap ng tao, na siyang lalong madaling kilalanin kung kangino, ang ulong iya'y isinabit sa harapan ng dampa ng ina!"
6618,40,pinacamabuting,pinakamabuting,97,"Gayon din ang kanilang ginawa sa mga ibang sangcap ng katawan, ngunit ang ulo, ang ulo na siyang pinacamabuting sangcap ng tao, na siyang lalong madaling kilalanin kung cangino, ang ulong iya'y isinabit sa harapan ng dampa ng ina!","Gayon din ang kanilang ginawa sa mga ibang sangkap ng katawan, ngunit ang ulo, ang ulo na siyang pinakamabuting sangkap ng tao, na siyang lalong madaling kilalanin kung kangino, ang ulong iya'y isinabit sa harapan ng dampa ng ina!"
6618,40,sangcap,sangkap,112,"Gayon din ang kanilang ginawa sa mga ibang sangcap ng katawan, ngunit ang ulo, ang ulo na siyang pinacamabuting sangcap ng tao, na siyang lalong madaling kilalanin kung cangino, ang ulong iya'y isinabit sa harapan ng dampa ng ina!","Gayon din ang kanilang ginawa sa mga ibang sangkap ng katawan, ngunit ang ulo, ang ulo na siyang pinakamabuting sangkap ng tao, na siyang lalong madaling kilalanin kung kangino, ang ulong iya'y isinabit sa harapan ng dampa ng ina!"
6618,40,cangino,kangino,169,"Gayon din ang kanilang ginawa sa mga ibang sangcap ng katawan, ngunit ang ulo, ang ulo na siyang pinacamabuting sangcap ng tao, na siyang lalong madaling kilalanin kung cangino, ang ulong iya'y isinabit sa harapan ng dampa ng ina!","Gayon din ang kanilang ginawa sa mga ibang sangkap ng katawan, ngunit ang ulo, ang ulo na siyang pinakamabuting sangkap ng tao, na siyang lalong madaling kilalanin kung kangino, ang ulong iya'y isinabit sa harapan ng dampa ng ina!"
6621,43,caparangan,kaparangan,127,"—«Naglagalag ang binatang tulad sa isang sinumpa»,—ang ipinagpatuloy ni Elias,—naglagalag sa bayan-bayan, sa mga bundok at mga caparangan, at ng inaacala na niyang sa kanya'y wala nang macacakilala, ay pumasoc siyang manggagawa sa isang mayamang taga Tayabas.","—«Naglagalag ang binatang tulad sa isang sinumpa»,—ang ipinagpatuloy ni Elias,—naglagalag sa bayan-bayan, sa mga bundok at mga kaparangan, at ng inaakala na niyang sa kanya'y wala nang makakakilala, ay pumasoc siyang manggagawa sa isang mayamang taga Tayabas."
6621,43,inaacala,inaakala,145,"—«Naglagalag ang binatang tulad sa isang sinumpa»,—ang ipinagpatuloy ni Elias,—naglagalag sa bayan-bayan, sa mga bundok at mga caparangan, at ng inaacala na niyang sa kanya'y wala nang macacakilala, ay pumasoc siyang manggagawa sa isang mayamang taga Tayabas.","—«Naglagalag ang binatang tulad sa isang sinumpa»,—ang ipinagpatuloy ni Elias,—naglagalag sa bayan-bayan, sa mga bundok at mga kaparangan, at ng inaakala na niyang sa kanya'y wala nang makakakilala, ay pumasoc siyang manggagawa sa isang mayamang taga Tayabas."
6621,43,macacakilala,makakakilala,185,"—«Naglagalag ang binatang tulad sa isang sinumpa»,—ang ipinagpatuloy ni Elias,—naglagalag sa bayan-bayan, sa mga bundok at mga caparangan, at ng inaacala na niyang sa kanya'y wala nang macacakilala, ay pumasoc siyang manggagawa sa isang mayamang taga Tayabas.","—«Naglagalag ang binatang tulad sa isang sinumpa»,—ang ipinagpatuloy ni Elias,—naglagalag sa bayan-bayan, sa mga bundok at mga kaparangan, at ng inaakala na niyang sa kanya'y wala nang makakakilala, ay pumasoc siyang manggagawa sa isang mayamang taga Tayabas."
6622,44,casipagan,kasipagan,12,"Ang kanyang casipagan, ang catamisan ng kanyang asal ang nacahicayat na siya'y caguiliwan ng lahat ng hindi nacatatalos ng unang pamumuhay niya.","Ang kanyang kasipagan, ang katamisan ng kanyang asal ang nakahikayat na siya'y kaguiliwan ng lahat ng hindi nakatatalos ng unang pamumuhay niya."
6622,44,catamisan,katamisan,27,"Ang kanyang casipagan, ang catamisan ng kanyang asal ang nacahicayat na siya'y caguiliwan ng lahat ng hindi nacatatalos ng unang pamumuhay niya.","Ang kanyang kasipagan, ang katamisan ng kanyang asal ang nakahikayat na siya'y kaguiliwan ng lahat ng hindi nakatatalos ng unang pamumuhay niya."
6622,44,nacahicayat,nakahikayat,57,"Ang kanyang casipagan, ang catamisan ng kanyang asal ang nacahicayat na siya'y caguiliwan ng lahat ng hindi nacatatalos ng unang pamumuhay niya.","Ang kanyang kasipagan, ang katamisan ng kanyang asal ang nakahikayat na siya'y kaguiliwan ng lahat ng hindi nakatatalos ng unang pamumuhay niya."
6622,44,caguiliwan,kaguiliwan,79,"Ang kanyang casipagan, ang catamisan ng kanyang asal ang nacahicayat na siya'y caguiliwan ng lahat ng hindi nacatatalos ng unang pamumuhay niya.","Ang kanyang kasipagan, ang katamisan ng kanyang asal ang nakahikayat na siya'y kaguiliwan ng lahat ng hindi nakatatalos ng unang pamumuhay niya."
6622,44,nacatatalos,nakatatalos,108,"Ang kanyang casipagan, ang catamisan ng kanyang asal ang nacahicayat na siya'y caguiliwan ng lahat ng hindi nacatatalos ng unang pamumuhay niya.","Ang kanyang kasipagan, ang katamisan ng kanyang asal ang nakahikayat na siya'y kaguiliwan ng lahat ng hindi nakatatalos ng unang pamumuhay niya."
6623,45,catiyagaan,katiyagaan,3,"Sa catiyagaan niya sa paggawa at sa pagtitipid, nacatipon siya ng caunting puhunan, at sapagkat napagdaanan na niya ang malaking carukhaan at siya'y bata, nag-acalang magcamit naman ng ligaya.","Sa katiyagaan niya sa paggawa at sa pagtitipid, nakatipon siya ng kaunting puhunan, at sapagkat napagdaanan na niya ang malaking karukhaan at siya'y bata, nag-akalang magkamit naman ng ligaya."
6623,45,nacatipon,nakatipon,48,"Sa catiyagaan niya sa paggawa at sa pagtitipid, nacatipon siya ng caunting puhunan, at sapagkat napagdaanan na niya ang malaking carukhaan at siya'y bata, nag-acalang magcamit naman ng ligaya.","Sa katiyagaan niya sa paggawa at sa pagtitipid, nakatipon siya ng kaunting puhunan, at sapagkat napagdaanan na niya ang malaking karukhaan at siya'y bata, nag-akalang magkamit naman ng ligaya."
6623,45,caunting,kaunting,66,"Sa catiyagaan niya sa paggawa at sa pagtitipid, nacatipon siya ng caunting puhunan, at sapagkat napagdaanan na niya ang malaking carukhaan at siya'y bata, nag-acalang magcamit naman ng ligaya.","Sa katiyagaan niya sa paggawa at sa pagtitipid, nakatipon siya ng kaunting puhunan, at sapagkat napagdaanan na niya ang malaking karukhaan at siya'y bata, nag-akalang magkamit naman ng ligaya."
6623,45,carukhaan,karukhaan,129,"Sa catiyagaan niya sa paggawa at sa pagtitipid, nacatipon siya ng caunting puhunan, at sapagkat napagdaanan na niya ang malaking carukhaan at siya'y bata, nag-acalang magcamit naman ng ligaya.","Sa katiyagaan niya sa paggawa at sa pagtitipid, nakatipon siya ng kaunting puhunan, at sapagkat napagdaanan na niya ang malaking karukhaan at siya'y bata, nag-akalang magkamit naman ng ligaya."
6623,45,nag-acalang,nag-akalang,155,"Sa catiyagaan niya sa paggawa at sa pagtitipid, nacatipon siya ng caunting puhunan, at sapagkat napagdaanan na niya ang malaking carukhaan at siya'y bata, nag-acalang magcamit naman ng ligaya.","Sa katiyagaan niya sa paggawa at sa pagtitipid, nakatipon siya ng kaunting puhunan, at sapagkat napagdaanan na niya ang malaking karukhaan at siya'y bata, nag-akalang magkamit naman ng ligaya."
6623,45,magcamit,magkamit,167,"Sa catiyagaan niya sa paggawa at sa pagtitipid, nacatipon siya ng caunting puhunan, at sapagkat napagdaanan na niya ang malaking carukhaan at siya'y bata, nag-acalang magcamit naman ng ligaya.","Sa katiyagaan niya sa paggawa at sa pagtitipid, nakatipon siya ng kaunting puhunan, at sapagkat napagdaanan na niya ang malaking karukhaan at siya'y bata, nag-akalang magkamit naman ng ligaya."
6624,46,cagandahang,kagandahang,12,"Ang kanyang cagandahang lalaki, ang kanyang kabataan at ang kanyang pagka may caunting kaya ang siyang nangacaakit na siya'y ibiguin ng isang dalaga sa bayan, ngunit hindi siya macapangahas na ipakiusap sa mga magulang nito na sa kanya'y ipacasal, sa kanyang panganganib na baka mapagtunton ang buhay niya ng una.","Ang kanyang kagandahang lalaki, ang kanyang kabataan at ang kanyang pagka may kaunting kaya ang siyang nangakaakit na siya'y ibiguin ng isang dalaga sa bayan, ngunit hindi siya makapangahas na ipakiusap sa mga magulang nito na sa kanya'y ipakasal, sa kanyang panganganib na baka mapagtunton ang buhay niya ng una."
6624,46,caunting,kaunting,78,"Ang kanyang cagandahang lalaki, ang kanyang kabataan at ang kanyang pagka may caunting kaya ang siyang nangacaakit na siya'y ibiguin ng isang dalaga sa bayan, ngunit hindi siya macapangahas na ipakiusap sa mga magulang nito na sa kanya'y ipacasal, sa kanyang panganganib na baka mapagtunton ang buhay niya ng una.","Ang kanyang kagandahang lalaki, ang kanyang kabataan at ang kanyang pagka may kaunting kaya ang siyang nangakaakit na siya'y ibiguin ng isang dalaga sa bayan, ngunit hindi siya makapangahas na ipakiusap sa mga magulang nito na sa kanya'y ipakasal, sa kanyang panganganib na baka mapagtunton ang buhay niya ng una."
6624,46,nangacaakit,nangakaakit,103,"Ang kanyang cagandahang lalaki, ang kanyang kabataan at ang kanyang pagka may caunting kaya ang siyang nangacaakit na siya'y ibiguin ng isang dalaga sa bayan, ngunit hindi siya macapangahas na ipakiusap sa mga magulang nito na sa kanya'y ipacasal, sa kanyang panganganib na baka mapagtunton ang buhay niya ng una.","Ang kanyang kagandahang lalaki, ang kanyang kabataan at ang kanyang pagka may kaunting kaya ang siyang nangakaakit na siya'y ibiguin ng isang dalaga sa bayan, ngunit hindi siya makapangahas na ipakiusap sa mga magulang nito na sa kanya'y ipakasal, sa kanyang panganganib na baka mapagtunton ang buhay niya ng una."
6624,46,macapangahas,makapangahas,177,"Ang kanyang cagandahang lalaki, ang kanyang kabataan at ang kanyang pagka may caunting kaya ang siyang nangacaakit na siya'y ibiguin ng isang dalaga sa bayan, ngunit hindi siya macapangahas na ipakiusap sa mga magulang nito na sa kanya'y ipacasal, sa kanyang panganganib na baka mapagtunton ang buhay niya ng una.","Ang kanyang kagandahang lalaki, ang kanyang kabataan at ang kanyang pagka may kaunting kaya ang siyang nangakaakit na siya'y ibiguin ng isang dalaga sa bayan, ngunit hindi siya makapangahas na ipakiusap sa mga magulang nito na sa kanya'y ipakasal, sa kanyang panganganib na baka mapagtunton ang buhay niya ng una."
6624,46,ipacasal,ipakasal,238,"Ang kanyang cagandahang lalaki, ang kanyang kabataan at ang kanyang pagka may caunting kaya ang siyang nangacaakit na siya'y ibiguin ng isang dalaga sa bayan, ngunit hindi siya macapangahas na ipakiusap sa mga magulang nito na sa kanya'y ipacasal, sa kanyang panganganib na baka mapagtunton ang buhay niya ng una.","Ang kanyang kagandahang lalaki, ang kanyang kabataan at ang kanyang pagka may kaunting kaya ang siyang nangakaakit na siya'y ibiguin ng isang dalaga sa bayan, ngunit hindi siya makapangahas na ipakiusap sa mga magulang nito na sa kanya'y ipakasal, sa kanyang panganganib na baka mapagtunton ang buhay niya ng una."
6625,47,capuwa,kapuwa,55,"Datapwat naraig sila ng kapangyarihan ng sinta, kaya't capuwa sila nagkulang sa canicanilang catungculan.","Datapwat naraig sila ng kapangyarihan ng sinta, kaya't kapuwa sila nagkulang sa kanikanilang katungkulan."
6625,47,canicanilang,kanikanilang,80,"Datapwat naraig sila ng kapangyarihan ng sinta, kaya't capuwa sila nagkulang sa canicanilang catungculan.","Datapwat naraig sila ng kapangyarihan ng sinta, kaya't kapuwa sila nagkulang sa kanikanilang katungkulan."
6625,47,catungculan,katungkulan,93,"Datapwat naraig sila ng kapangyarihan ng sinta, kaya't capuwa sila nagkulang sa canicanilang catungculan.","Datapwat naraig sila ng kapangyarihan ng sinta, kaya't kapuwa sila nagkulang sa kanikanilang katungkulan."
6626,48,capurihan,kapurihan,30,"Upang mailigtas ng lalaki ang capurihan ng babae, pinangahasan ang lahat, namanhik siya sa mga magulang upang sa kanya'y ipacasal ang kanyang caisang dibdib, dahil dito'y hinanap ang mga casulatan ng kanyang pagkatao, at ng magcagayo'y napagsiyasat na lahat; palibhasa'y mayaman ang ama ng dalaga, nasunduang pag-usiguin ng mga hucom ang lalaki, na hindi nag-acala man lamang na magsanggalang, inamin ang lahat ng sumbong na laban sa kanya, at siya'y nagdusa sa bilangguan.","Upang mailigtas ng lalaki ang kapurihan ng babae, pinangahasan ang lahat, namanhik siya sa mga magulang upang sa kanya'y ipakasal ang kanyang kaisang dibdib, dahil dito'y hinanap ang mga kasulatan ng kanyang pagkatao, at ng magkagayo'y napagsiyasat na lahat; palibhasa'y mayaman ang ama ng dalaga, nasunduang pag-usiguin ng mga hukom ang lalaki, na hindi nag-akala man lamang na magsanggalang, inamin ang lahat ng sumbong na laban sa kanya, at siya'y nagdusa sa bilangguan."
6626,48,ipacasal,ipakasal,121,"Upang mailigtas ng lalaki ang capurihan ng babae, pinangahasan ang lahat, namanhik siya sa mga magulang upang sa kanya'y ipacasal ang kanyang caisang dibdib, dahil dito'y hinanap ang mga casulatan ng kanyang pagkatao, at ng magcagayo'y napagsiyasat na lahat; palibhasa'y mayaman ang ama ng dalaga, nasunduang pag-usiguin ng mga hucom ang lalaki, na hindi nag-acala man lamang na magsanggalang, inamin ang lahat ng sumbong na laban sa kanya, at siya'y nagdusa sa bilangguan.","Upang mailigtas ng lalaki ang kapurihan ng babae, pinangahasan ang lahat, namanhik siya sa mga magulang upang sa kanya'y ipakasal ang kanyang kaisang dibdib, dahil dito'y hinanap ang mga kasulatan ng kanyang pagkatao, at ng magkagayo'y napagsiyasat na lahat; palibhasa'y mayaman ang ama ng dalaga, nasunduang pag-usiguin ng mga hukom ang lalaki, na hindi nag-akala man lamang na magsanggalang, inamin ang lahat ng sumbong na laban sa kanya, at siya'y nagdusa sa bilangguan."
6626,48,caisang,kaisang,142,"Upang mailigtas ng lalaki ang capurihan ng babae, pinangahasan ang lahat, namanhik siya sa mga magulang upang sa kanya'y ipacasal ang kanyang caisang dibdib, dahil dito'y hinanap ang mga casulatan ng kanyang pagkatao, at ng magcagayo'y napagsiyasat na lahat; palibhasa'y mayaman ang ama ng dalaga, nasunduang pag-usiguin ng mga hucom ang lalaki, na hindi nag-acala man lamang na magsanggalang, inamin ang lahat ng sumbong na laban sa kanya, at siya'y nagdusa sa bilangguan.","Upang mailigtas ng lalaki ang kapurihan ng babae, pinangahasan ang lahat, namanhik siya sa mga magulang upang sa kanya'y ipakasal ang kanyang kaisang dibdib, dahil dito'y hinanap ang mga kasulatan ng kanyang pagkatao, at ng magkagayo'y napagsiyasat na lahat; palibhasa'y mayaman ang ama ng dalaga, nasunduang pag-usiguin ng mga hukom ang lalaki, na hindi nag-akala man lamang na magsanggalang, inamin ang lahat ng sumbong na laban sa kanya, at siya'y nagdusa sa bilangguan."
